,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,y
0,0.59627268732559,0.411180160893211,0.167242796345615,0.0373261661981498,0.0512063381443063,0.042144441145384,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.545288609593212,0.3596816075838642,0.52043609297019,0.3925810296941026,0.517385576944892
1,0.411180160893211,0.167242796345615,0.0373261661981498,0.0512063381443063,0.042144441145384,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.5644210869932669,0.5131995346349146,0.533704352017638,0.5246174318081273,0.358196813915493
2,0.167242796345615,0.0373261661981498,0.0512063381443063,0.042144441145384,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.5194501022357647,0.6337221894322798,0.49070281816178946,0.6258248216181392,0.214541465811055
3,0.0373261661981498,0.0512063381443063,0.042144441145384,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.4875046626980977,0.5689234893599281,0.4584774480659799,0.5793675690224637,0.0963566738866762
4,0.0512063381443063,0.042144441145384,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.0963566738866762,0.49960257265005154,0.6415005425871406,0.47423780240083724,0.6369389968802625,0.572234344914993
5,0.042144441145384,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.0963566738866762,0.572234344914993,0.5059220879124939,0.7512756879178424,0.4914418533159867,0.7312043018342401,0.534377734276943
6,0.210377417791448,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.0963566738866762,0.572234344914993,0.534377734276943,0.49751539329731864,0.8069996426428563,0.4898434749592345,0.7846378367482943,0.517332525610038
7,0.455914985863797,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.0963566738866762,0.572234344914993,0.534377734276943,0.517332525610038,0.4394415603809914,0.7903556396555723,0.43864380695101207,0.774823165055281,0.58449664064686
8,0.531133134216833,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.0963566738866762,0.572234344914993,0.534377734276943,0.517332525610038,0.58449664064686,0.3864890471727596,0.7410090981354855,0.3924970769738128,0.7401640369686291,0.382659507600923
9,0.403347154410182,0.494151763082635,0.549645909160755,0.482897325093077,0.68935823607877,0.679261956264153,0.698782607959662,0.688120518128708,0.669103792928193,0.670765882350447,0.669819904565242,0.678422075208256,0.712945690260348,0.736135288538479,0.74944080996525,0.517385576944892,0.358196813915493,0.214541465811055,0.0963566738866762,0.572234344914993,0.534377734276943,0.517332525610038,0.58449664064686,0.382659507600923,0.3703134071890771,0.6816887005539232,0.38378333689990596,0.6958783232318608,0.197611195564587
