,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,y
0,0.0,0.0147081374652875,0.0350977837217199,0.0450547107821011,0.0501595081126322,0.0524919809705251,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.5537264325442866,0.19416711900695768,0.5192072465878405,0.21588318854041724,0.535971551770568
1,0.0147081374652875,0.0350977837217199,0.0450547107821011,0.0501595081126322,0.0524919809705251,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.6459760345369419,0.17406607782365593,0.603944869469843,0.19410772759446415,0.0869371339290037
2,0.0350977837217199,0.0450547107821011,0.0501595081126322,0.0524919809705251,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.745247589873733,0.21951096422183522,0.6864552809924773,0.2238687259568554,0.131564171640706
3,0.0450547107821011,0.0501595081126322,0.0524919809705251,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.7732934811407571,0.32721686779166964,0.7182577873797334,0.3333048380453337,0.518229559312254
4,0.0501595081126322,0.0524919809705251,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.6975821513526472,0.38921683248042516,0.6428606400436069,0.39109633456249115,0.551510189445867
5,0.0524919809705251,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.6337557396126706,0.4675978404711572,0.5850740011303913,0.46759886457459815,0.479504992331769
6,0.0399353066372558,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.479504992331769,0.6250359408330879,0.5339921886220628,0.5877155773938277,0.5284728145865882,0.655908359153053
7,0.0414593196873843,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.479504992331769,0.655908359153053,0.6289556580729482,0.5757388315124914,0.5963827099705935,0.5751602681048158,0.442494603289551
8,0.166541211365162,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.479504992331769,0.655908359153053,0.442494603289551,0.5629912187475933,0.5863114570699424,0.5516658307398707,0.5929880254521234,0.247957814330036
9,0.18933559409341,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.479504992331769,0.655908359153053,0.442494603289551,0.247957814330036,0.5359095359994658,0.5987549587548436,0.5468661039344109,0.6179180440682273,0.173774304963248
10,0.167779411195224,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.479504992331769,0.655908359153053,0.442494603289551,0.247957814330036,0.173774304963248,0.4953498950415497,0.5955788202128934,0.5165311399157319,0.6264263367557187,0.157745448997
11,0.187571803996085,0.281207434871675,0.335072897408326,0.276823573360045,0.277813691140809,0.246772744196712,0.272658203010511,0.323212185439146,0.494153124429995,0.800716506484452,0.736655269702897,0.732172996838811,0.689025248439118,0.535971551770568,0.0869371339290037,0.131564171640706,0.518229559312254,0.551510189445867,0.479504992331769,0.655908359153053,0.442494603289551,0.247957814330036,0.173774304963248,0.157745448997,0.4282116366497121,0.5781970757264667,0.44909325177858783,0.6189455285665048,0.0563789557474208
